customer_no,Affinity_Rating,Capacity_Rating,PROscore,Frequency,Monetary,Propensity_Rating,Donor_Category
1012,3,2,3,4,1,4,Patron
1226,4,2,3,4,4,4,Patron
1406,4,2,3,4,4,4,Patron
1948,4,1,3,4,1,4,Patron
2335,4,4,4,4,2,4,Patron
2516,4,3,4,4,4,4,Patron
2712,4,3,4,4,4,4,Patron
2876,1,2,2,4,1,2,Patron
2925,4,4,4,4,2,4,Patron
3112,4,1,3,2,1,4,Patron
3295,4,1,3,2,1,4,Patron
3466,4,3,4,4,4,4,Patron
4630,4,1,3,4,1,3,Patron
5192,4,4,4,4,1,4,Patron
7031,4,4,4,4,4,4,Patron
7192,4,2,3,4,3,4,Patron
7272,1,2,2,4,1,2,Patron
9614,4,3,4,4,4,4,Patron
10423,4,2,3,4,1,4,Patron
10500,4,1,3,4,2,4,Patron
12105,4,4,4,4,1,4,Patron
13071,4,4,4,4,4,4,Patron
13107,4,3,4,4,3,4,Patron
13159,4,2,3,1,1,4,Patron
13226,4,3,4,4,4,4,Patron
13406,4,3,4,4,1,4,Patron
18401,4,2,3,4,1,4,Patron
20153,4,1,3,4,1,4,Patron
20984,4,1,3,4,1,4,Patron
21189,3,2,3,4,1,4,Patron
29649,4,3,4,4,4,4,Patron
33361,,,,,,,Patron
45402,4,2,3,4,3,4,Patron
49405,4,4,4,4,4,4,Patron
54821,1,2,1,2,1,1,Patron
54896,4,3,4,2,2,4,Patron
55595,4,2,3,1,1,4,Patron
56385,4,2,3,2,2,4,Patron
88234,1,1,1,1,1,1,Patron
91610,4,4,4,4,1,4,Patron
91969,3,2,3,4,1,4,Patron
92030,4,1,3,2,1,4,Patron
92879,1,1,2,2,1,4,Patron
95150,4,4,4,4,1,4,Patron
99173,4,2,3,4,1,4,Patron
101857,4,3,4,4,1,4,Patron
102132,4,2,3,4,1,4,Patron
104345,4,3,4,4,4,4,Patron
105879,4,4,4,4,1,4,Patron
108721,4,2,3,2,2,4,Patron
108773,4,2,3,1,1,4,Patron
109023,4,4,4,4,1,4,Patron
109533,4,3,4,4,4,4,Patron
115393,4,3,4,4,4,4,Patron
119424,4,2,3,1,1,4,Patron
120544,4,2,3,4,1,4,Patron
120615,4,3,4,4,3,4,Patron
120626,4,1,3,4,4,4,Patron
120813,4,2,3,4,4,4,Patron
121312,4,4,4,4,3,4,Patron
130055,1,2,2,1,1,4,Patron
131872,4,3,4,4,4,4,Patron
135314,4,3,4,4,4,4,Patron
135615,4,2,3,4,2,4,Patron
136888,4,4,4,4,4,4,Patron
142408,,,,,,,Patron
143653,4,3,4,4,1,4,Patron
154010,4,3,4,2,1,4,Patron
155464,4,2,3,4,1,4,Patron
156130,4,2,3,4,4,4,Patron
157947,4,3,4,2,4,4,Patron
160840,1,3,2,4,1,1,Patron
164397,4,3,4,3,1,4,Patron
168354,4,4,4,3,2,4,Patron
174666,3,1,2,2,1,3,Patron
176161,4,4,4,4,4,4,Patron
178451,4,2,3,4,2,4,Patron
179183,4,1,3,2,1,4,Patron
180465,4,2,3,4,2,4,Patron
182957,4,2,3,4,4,4,Patron
184893,4,2,3,4,1,4,Patron
184986,4,3,4,4,4,4,Patron
185227,4,4,4,1,1,4,Patron
193234,1,1,2,3,1,3,Patron
193444,,,,,,,Patron
193540,4,2,3,3,1,4,Patron
198150,4,3,4,3,2,4,Patron
198159,4,2,3,,,4,Patron
200209,4,2,3,1,1,4,Patron
202837,4,4,4,4,1,4,Patron
203247,1,2,2,2,1,3,Patron
206820,1,2,1,1,1,1,Patron
216852,4,2,3,4,1,4,Patron
220401,4,3,4,4,4,4,Patron
221596,4,2,3,2,1,4,Patron
222987,3,1,3,2,1,4,Patron
224465,1,1,2,4,4,4,Patron
225757,4,2,3,1,1,4,Patron
226470,4,2,3,4,2,4,Patron
230034,1,2,1,3,1,1,Patron
230524,4,4,4,2,1,4,Patron
231415,4,2,3,4,2,4,Patron
232422,4,2,3,3,3,4,Patron
234869,4,2,3,4,4,4,Patron
239830,4,2,3,3,2,4,Patron
242835,4,2,3,1,1,4,Patron
243279,4,3,4,4,4,4,Patron
243405,4,3,4,4,4,4,Patron
248896,4,2,3,3,2,4,Patron
250883,4,1,3,2,1,4,Patron
251253,4,2,3,4,3,4,Patron
252160,4,1,3,2,1,4,Patron
252240,4,2,3,2,1,4,Patron
500970,3,2,3,1,1,4,Patron
2212589,4,3,4,2,2,4,Patron
2213233,1,4,3,1,1,4,Patron
2213981,4,4,4,1,1,4,Patron
2216627,3,2,3,2,1,4,Patron
2217115,1,2,2,4,2,4,Patron
2225207,4,3,4,4,4,4,Patron
2225548,,,,,,,Patron
2235747,4,2,3,2,2,4,Patron
2239407,4,2,3,2,1,4,Patron
2241186,4,2,3,3,1,4,Patron
2248156,4,4,4,4,4,4,Patron
2251927,1,4,2,4,4,1,Patron
2255196,1,3,3,1,1,4,Patron
2257617,4,4,4,3,1,4,Patron
2259492,4,2,3,2,1,4,Patron
2260936,4,2,3,4,4,4,Patron
2261511,4,2,3,2,2,4,Patron
2263626,4,3,4,2,2,4,Patron
3005163,1,1,1,,,1,Patron
3005810,1,2,2,1,1,4,Patron
3007029,4,1,3,1,1,4,Patron
3010242,4,2,3,2,2,4,Patron
3017554,4,2,3,3,3,4,Patron
3018369,4,2,3,1,1,4,Patron
3019214,4,1,3,3,1,4,Patron
3020493,4,3,4,4,4,4,Patron
3022216,4,3,4,4,4,4,Patron
3026417,4,2,3,2,1,4,Patron
3032222,4,1,3,,,4,Patron
3048880,,,,,,,Patron
3049591,4,3,4,1,2,4,Patron
3051583,3,2,3,1,1,3,Patron
3052947,4,4,4,4,1,4,Patron
3054007,4,3,4,2,1,4,Patron
3055225,2,2,3,1,1,4,Patron
3058788,4,2,3,1,1,4,Patron
3059286,4,1,3,2,1,4,Patron
3062494,3,1,2,3,2,3,Patron
3062638,4,2,3,4,4,4,Patron
3063350,1,2,1,,,1,Patron
3064395,4,1,3,1,1,4,Patron
3067885,1,1,1,1,1,1,Patron
3068108,4,3,4,1,1,4,Patron
3068469,4,2,3,1,1,4,Patron
3070295,4,2,3,1,1,4,Patron
3070452,1,3,2,,,2,Patron
3071565,1,1,2,1,1,4,Patron
3071934,4,2,3,1,1,4,Patron
3072020,1,2,2,,,4,Patron
3073012,1,2,2,,,4,Patron
3075180,4,2,3,3,1,4,Patron
3076401,4,1,3,1,1,4,Patron
3076537,1,4,2,1,1,2,Patron
3079744,1,1,2,1,1,4,Patron
3079800,1,2,1,,,1,Patron
3082442,1,2,1,1,1,1,Patron
3082970,1,1,1,1,1,1,Patron
3083304,1,1,1,1,1,1,Patron
3083909,1,1,2,1,1,3,Patron
3084692,4,2,3,1,1,4,Patron
3084739,4,1,3,1,1,4,Patron
3085700,3,1,2,1,1,3,Patron
3086736,3,1,3,1,1,4,Patron
3086824,1,1,1,1,1,1,Patron
3088284,3,2,3,1,1,4,Patron
3088506,4,2,3,1,1,4,Patron
3088704,1,2,1,1,1,1,Patron
3094101,4,2,3,1,1,4,Patron
3094596,,,,,,,Patron
3095059,1,1,2,1,1,4,Patron
3095160,1,1,2,1,1,4,Patron
3095216,1,1,1,1,1,1,Patron
3095224,1,2,1,1,1,1,Patron
3098524,1,1,1,,,1,Patron
3098759,1,1,1,1,1,1,Patron
3098836,4,3,4,2,1,4,Patron
3104199,4,4,4,1,1,4,Patron
3106798,4,3,4,1,1,4,Patron
3107049,,,,,,,Patron
3107282,1,1,1,1,1,1,Patron
3110868,1,1,1,1,1,1,Patron
3110899,4,2,3,1,1,4,Patron
3111400,4,3,4,1,1,4,Patron
3111684,4,1,3,1,1,4,Patron
3112236,1,2,1,1,1,1,Patron
3112365,1,1,1,1,1,1,Patron
3112441,,,,,,,Patron
3113121,4,2,3,1,2,4,Patron
3113270,,,,,,,Patron
3113603,1,2,1,1,1,1,Patron
3114058,1,1,1,1,1,1,Patron
3114738,4,2,3,1,1,4,Patron
3202969,4,2,3,1,1,4,Patron
3203013,4,1,3,1,1,4,Patron
3204732,4,2,3,1,4,4,Patron
3205088,1,2,2,1,1,4,Patron
3205125,1,2,1,1,1,1,Patron
3205127,2,4,3,1,4,4,Patron
3205678,3,4,4,1,1,4,Patron
3205707,4,2,3,1,1,4,Patron
3205973,1,2,1,1,1,1,Patron
3206217,1,1,1,1,1,1,Patron
3206262,4,1,3,1,1,4,Patron
3206658,1,1,1,1,1,1,Patron
3206771,1,1,1,,,1,Patron
3206956,4,4,4,,,4,Patron
3207216,4,2,3,1,1,4,Patron
3207333,1,1,1,1,1,1,Patron
3207336,4,2,3,1,1,4,Patron
3207443,4,1,3,1,2,4,Patron
3208390,4,2,3,1,1,4,Patron
3208568,1,3,3,1,1,4,Patron
3208680,1,4,3,1,1,4,Patron
3208788,1,1,2,1,1,4,Patron
3208822,1,1,1,,,1,Patron
3208872,4,2,3,1,1,4,Patron
3208974,1,2,2,,,3,Patron
3209684,4,2,3,1,1,4,Patron
3209761,1,1,1,,,1,Patron
3209965,1,2,2,,,4,Patron
3210028,1,2,2,1,1,4,Patron
3210084,1,1,1,,,1,Patron
3210341,4,3,4,1,1,4,Patron
3211154,4,4,4,1,1,4,Patron
3211351,1,3,3,1,1,4,Patron
3211369,1,2,1,1,1,1,Patron
3211709,1,1,1,,,2,Patron
3212697,3,2,3,,,4,Patron
3213014,1,2,1,1,1,1,Patron
3213124,4,2,3,1,1,4,Patron
3216315,1,2,2,1,1,4,Patron
3216472,1,2,2,,,4,Patron
3216540,1,2,1,1,1,1,Patron
3216887,1,3,2,1,1,1,Patron
3217893,1,1,1,,,1,Patron
3218095,,,,,,,Patron
3218103,,,,,,,Patron
3218362,,,,,,,Patron
3218719,1,2,1,1,1,1,Patron
3218737,,,,,,,Patron
3218785,1,2,2,1,1,3,Patron
3219149,,,,,,,Patron
3219639,,,,,,,Patron
3220052,,,,,,,Patron
3220184,,,,,,,Patron
3220563,,,,,,,Patron
3220767,,,,,,,Patron
3220938,,,,,,,Patron
3221300,,,,,,,Patron
3222131,,,,,,,Patron
3222424,,,,,,,Patron
3222433,,,,,,,Patron
3222612,,,,,,,Patron
3222860,,,,,,,Patron
3223094,,,,,,,Patron
3223735,,,,,,,Patron
3223745,,,,,,,Patron
3224204,4,1,3,1,2,4,Patron
3225010,4,1,3,1,1,4,Patron
3225429,,,,,,,Patron
3225542,4,3,4,1,1,4,Patron
3225684,,,,,,,Patron
3225996,2,2,3,1,1,4,Patron
3225998,,,,,,,Patron
3226289,,,,,,,Patron
3226740,,,,,,,Patron
3226833,,,,,,,Patron
3226927,1,2,1,1,1,1,Patron
3227686,4,2,3,1,1,4,Patron
3227705,,,,,,,Patron
3227716,4,4,4,1,1,4,Patron
3228292,,,,,,,Patron
3231733,,,,,,,Patron
3231904,,,,,,,Patron
3232223,,,,,,,Patron
3232380,,,,,,,Patron
3234041,,,,,,,Patron
3234801,,,,,,,Patron
3235332,,,,,,,Patron
3236056,,,,,,,Patron
3236587,,,,,,,Patron
3236675,,,,,,,Patron
3236869,,,,,,,Patron
3237059,,,,,,,Patron
3239613,,,,,,,Patron
3240212,1,4,2,1,1,1,Patron
3240728,,,,,,,Patron
3240773,,,,,,,Patron
3240791,,,,,,,Patron
3241352,,,,,,,Patron
3241355,,,,,,,Patron
3241628,,,,,,,Patron
3241698,1,3,2,,,1,Patron
3241848,,,,,,,Patron
3241963,2,3,3,1,1,4,Patron
3242158,,,,,,,Patron
3242984,4,4,4,1,1,4,Patron
3245665,,,,,,,Patron
3247371,,,,,,,Patron
3250022,,,,,,,Patron
1088,4,2,3,4,1,4,Under-Patron
1093,4,1,3,4,1,4,Under-Patron
1250,3,1,2,4,1,3,Under-Patron
1320,1,1,2,4,1,4,Under-Patron
1391,1,2,1,4,1,1,Under-Patron
1400,1,3,2,4,1,1,Under-Patron
1412,,,,,,,Under-Patron
1548,4,3,4,4,1,4,Under-Patron
1621,4,4,4,4,4,4,Under-Patron
1643,4,1,3,2,1,4,Under-Patron
1743,4,1,3,4,1,4,Under-Patron
1755,4,3,4,4,3,4,Under-Patron
1925,4,2,3,4,1,4,Under-Patron
1940,3,1,3,4,1,4,Under-Patron
2024,4,2,3,4,1,4,Under-Patron
2037,3,2,3,4,1,4,Under-Patron
2098,3,1,2,4,1,3,Under-Patron
2104,1,2,2,4,1,2,Under-Patron
2192,4,2,3,4,4,4,Under-Patron
2202,4,4,4,4,1,4,Under-Patron
2334,4,2,3,4,1,4,Under-Patron
2438,4,4,4,4,1,4,Under-Patron
2547,4,4,4,1,1,4,Under-Patron
2568,4,1,3,4,1,4,Under-Patron
2575,1,3,3,4,1,4,Under-Patron
2586,4,2,3,4,1,4,Under-Patron
2631,4,2,3,3,1,4,Under-Patron
2645,4,2,3,4,1,4,Under-Patron
2667,4,4,4,4,1,4,Under-Patron
2689,4,2,3,4,1,4,Under-Patron
2722,4,1,3,4,1,4,Under-Patron
2764,3,1,3,4,1,4,Under-Patron
2832,4,1,3,4,1,4,Under-Patron
2899,4,1,3,4,1,4,Under-Patron
2928,4,1,3,4,1,4,Under-Patron
2944,3,2,3,4,1,4,Under-Patron
2973,1,1,1,2,1,1,Under-Patron
2999,4,3,4,1,1,4,Under-Patron
3066,1,2,2,4,1,4,Under-Patron
3068,4,4,4,2,1,4,Under-Patron
3112,4,1,3,2,1,4,Under-Patron
3171,1,2,2,4,1,4,Under-Patron
3236,3,1,3,1,1,4,Under-Patron
3265,4,2,3,4,1,4,Under-Patron
3295,4,1,3,2,1,4,Under-Patron
3335,4,4,4,4,2,4,Under-Patron
3432,1,1,2,3,1,4,Under-Patron
3522,3,2,3,4,1,4,Under-Patron
3654,4,3,4,4,1,4,Under-Patron
3806,1,4,3,4,1,4,Under-Patron
3807,3,2,3,4,1,4,Under-Patron
3905,3,1,2,4,1,3,Under-Patron
3923,4,3,4,3,1,4,Under-Patron
4005,3,2,3,4,1,4,Under-Patron
4057,4,1,3,2,1,4,Under-Patron
4245,4,2,3,4,4,4,Under-Patron
4278,4,4,4,4,1,4,Under-Patron
4380,4,4,4,2,1,4,Under-Patron
4406,4,2,3,4,3,4,Under-Patron
4413,3,1,2,4,1,3,Under-Patron
4438,4,1,3,4,1,4,Under-Patron
4630,4,1,3,4,1,3,Under-Patron
4657,4,2,3,3,2,4,Under-Patron
4857,3,2,3,4,1,4,Under-Patron
4864,4,2,3,4,1,4,Under-Patron
4875,4,3,4,3,1,4,Under-Patron
5148,4,1,3,2,1,4,Under-Patron
5168,3,1,3,2,1,4,Under-Patron
5192,4,4,4,4,1,4,Under-Patron
5278,4,2,3,1,1,4,Under-Patron
5558,4,2,3,4,1,4,Under-Patron
5759,4,2,3,4,2,4,Under-Patron
7039,4,1,3,4,2,4,Under-Patron
7068,4,4,4,4,1,4,Under-Patron
7081,4,3,4,4,1,4,Under-Patron
7136,3,3,3,1,1,4,Under-Patron
7137,4,1,3,4,3,4,Under-Patron
7197,4,2,3,4,2,4,Under-Patron
7272,1,2,2,4,1,2,Under-Patron
7287,3,1,3,3,1,4,Under-Patron
7634,3,1,3,1,1,4,Under-Patron
8810,4,2,3,3,1,4,Under-Patron
10117,1,1,1,1,1,2,Under-Patron
10238,4,2,3,4,1,4,Under-Patron
10309,2,1,2,1,1,3,Under-Patron
10325,1,1,1,3,1,1,Under-Patron
10392,1,2,1,1,1,1,Under-Patron
10465,4,1,3,4,1,4,Under-Patron
10507,4,3,4,4,1,4,Under-Patron
10555,4,1,3,4,3,4,Under-Patron
10584,3,2,3,4,1,3,Under-Patron
10640,4,3,4,3,1,4,Under-Patron
10740,3,3,3,2,1,3,Under-Patron
10834,4,2,3,4,1,4,Under-Patron
10836,4,2,3,4,1,4,Under-Patron
10845,4,2,3,4,1,4,Under-Patron
10877,3,4,4,1,1,4,Under-Patron
10959,4,3,4,3,1,4,Under-Patron
10989,1,2,1,4,1,1,Under-Patron
10993,1,1,1,1,1,2,Under-Patron
10999,4,2,3,4,4,4,Under-Patron
11010,4,4,4,4,2,4,Under-Patron
11017,1,2,1,1,1,1,Under-Patron
11146,1,2,2,1,1,4,Under-Patron
11245,4,2,3,4,1,4,Under-Patron
11273,3,2,3,3,1,4,Under-Patron
11304,1,1,1,2,1,1,Under-Patron
11559,4,2,3,4,1,4,Under-Patron
11573,1,2,1,4,1,1,Under-Patron
11576,3,1,3,4,1,4,Under-Patron
11684,1,3,2,1,1,1,Under-Patron
11724,4,2,3,1,1,4,Under-Patron
11750,3,1,3,4,1,4,Under-Patron
11800,4,1,3,4,1,4,Under-Patron
11860,4,2,3,2,1,4,Under-Patron
11872,4,1,3,4,1,4,Under-Patron
11874,3,2,3,4,1,3,Under-Patron
12105,4,4,4,4,1,4,Under-Patron
12108,1,2,2,4,1,4,Under-Patron
12368,4,3,4,4,1,4,Under-Patron
12405,4,1,3,4,1,4,Under-Patron
12428,4,2,3,4,1,4,Under-Patron
12434,4,2,3,4,1,4,Under-Patron
12451,1,1,1,3,1,1,Under-Patron
12731,4,1,3,4,1,4,Under-Patron
12750,3,4,4,4,1,4,Under-Patron
12754,3,1,2,4,1,3,Under-Patron
12772,4,1,3,4,1,4,Under-Patron
12784,3,2,2,4,1,2,Under-Patron
12808,1,1,2,4,1,4,Under-Patron
12898,1,2,1,1,1,1,Under-Patron
12933,4,1,3,4,1,4,Under-Patron
12964,3,1,2,4,1,3,Under-Patron
13093,1,3,2,3,1,1,Under-Patron
13124,3,3,3,1,1,4,Under-Patron
13159,4,2,3,1,1,4,Under-Patron
13181,4,3,4,4,3,4,Under-Patron
13399,4,4,4,4,1,4,Under-Patron
13406,4,3,4,4,1,4,Under-Patron
13449,4,4,4,4,1,4,Under-Patron
13952,4,4,4,1,1,4,Under-Patron
14505,3,3,3,1,1,3,Under-Patron
15182,4,3,4,3,1,4,Under-Patron
15361,1,4,3,1,1,4,Under-Patron
16132,4,1,3,3,1,4,Under-Patron
16194,,,,,,,Under-Patron
16744,4,1,3,1,1,4,Under-Patron
17089,1,3,2,,,3,Under-Patron
19034,1,3,3,1,1,4,Under-Patron
19036,4,2,3,4,1,4,Under-Patron
20091,1,1,2,2,1,4,Under-Patron
20134,1,3,2,1,1,3,Under-Patron
20170,4,4,4,3,1,4,Under-Patron
20275,4,3,4,4,3,4,Under-Patron
20354,1,1,1,1,1,1,Under-Patron
20452,3,1,3,4,1,4,Under-Patron
20502,4,4,4,4,1,4,Under-Patron
20696,4,2,3,4,1,4,Under-Patron
20830,4,1,3,2,1,4,Under-Patron
20877,3,3,3,4,1,4,Under-Patron
21080,1,2,1,2,1,1,Under-Patron
21135,4,2,3,1,1,4,Under-Patron
21155,1,2,2,1,1,2,Under-Patron
21189,3,2,3,4,1,4,Under-Patron
21257,4,2,3,4,1,4,Under-Patron
21391,4,1,3,1,1,4,Under-Patron
21508,1,2,1,3,1,1,Under-Patron
21562,4,4,4,4,1,4,Under-Patron
21615,4,1,3,1,1,4,Under-Patron
21765,,,,,,,Under-Patron
22296,4,2,3,4,1,4,Under-Patron
22625,4,3,3,1,1,3,Under-Patron
22669,4,2,3,4,1,4,Under-Patron
23699,1,1,2,4,1,3,Under-Patron
23867,4,4,4,4,2,4,Under-Patron
23897,4,2,3,4,1,4,Under-Patron
25623,3,4,4,1,1,4,Under-Patron
26002,4,4,4,4,2,4,Under-Patron
27171,1,2,2,4,1,4,Under-Patron
27187,4,2,3,1,1,4,Under-Patron
27541,4,2,3,4,1,4,Under-Patron
27615,4,2,3,4,1,4,Under-Patron
27812,1,1,1,3,1,1,Under-Patron
27827,3,1,2,1,1,3,Under-Patron
28148,4,2,3,4,1,4,Under-Patron
28162,4,1,3,4,1,4,Under-Patron
30006,3,2,3,4,1,3,Under-Patron
30018,4,2,3,4,1,4,Under-Patron
30099,1,1,2,4,1,3,Under-Patron
30614,4,4,4,1,1,4,Under-Patron
31993,4,2,3,1,1,4,Under-Patron
33830,4,3,4,4,1,4,Under-Patron
34091,4,1,3,2,1,4,Under-Patron
34109,4,2,3,4,4,4,Under-Patron
34366,4,1,3,4,1,4,Under-Patron
37043,1,1,1,4,1,1,Under-Patron
37083,4,2,3,4,1,4,Under-Patron
37459,4,2,3,1,1,4,Under-Patron
37581,4,2,3,1,1,4,Under-Patron
37885,3,1,3,4,1,4,Under-Patron
38385,2,3,3,1,1,3,Under-Patron
39646,,,,,,,Under-Patron
39847,4,2,3,4,1,4,Under-Patron
40933,3,3,3,2,1,4,Under-Patron
41564,3,2,3,1,1,3,Under-Patron
43017,4,2,3,4,1,4,Under-Patron
45651,3,1,2,1,1,3,Under-Patron
45669,4,1,3,3,1,4,Under-Patron
45715,3,4,4,4,1,4,Under-Patron
45852,,,,,,,Under-Patron
45860,4,3,4,3,2,4,Under-Patron
45974,3,1,2,3,1,3,Under-Patron
46458,4,2,3,1,1,4,Under-Patron
47778,4,4,4,1,1,4,Under-Patron
47992,1,2,1,3,1,1,Under-Patron
47993,3,3,3,3,1,4,Under-Patron
48438,3,1,3,4,1,4,Under-Patron
48547,4,1,3,1,1,4,Under-Patron
48680,4,1,3,1,1,4,Under-Patron
48926,3,2,3,1,1,4,Under-Patron
49063,1,2,2,1,1,2,Under-Patron
49208,3,1,3,3,1,4,Under-Patron
49465,1,3,3,2,1,4,Under-Patron
49480,4,4,4,4,1,4,Under-Patron
50109,4,2,3,3,1,4,Under-Patron
50581,4,3,4,4,1,4,Under-Patron
50584,1,2,2,4,1,3,Under-Patron
50904,1,1,1,4,1,1,Under-Patron
51316,4,2,3,4,4,4,Under-Patron
53189,3,1,3,1,1,4,Under-Patron
53683,1,2,2,3,1,4,Under-Patron
54641,,,,,,,Under-Patron
54750,4,3,4,4,4,4,Under-Patron
54905,4,1,3,4,1,3,Under-Patron
54958,1,4,2,3,1,2,Under-Patron
55055,2,1,2,4,1,4,Under-Patron
55116,4,3,4,4,1,4,Under-Patron
55151,4,2,3,4,1,4,Under-Patron
55834,4,1,3,2,1,4,Under-Patron
55983,4,3,4,4,1,4,Under-Patron
56573,4,4,4,4,1,4,Under-Patron
56643,4,2,3,4,1,4,Under-Patron
56714,4,2,3,3,1,4,Under-Patron
56984,4,1,3,4,1,4,Under-Patron
57014,3,2,3,2,1,4,Under-Patron
57200,3,4,4,2,1,4,Under-Patron
57448,1,1,1,1,1,2,Under-Patron
57626,,,,,,,Under-Patron
57722,4,2,3,4,1,4,Under-Patron
58241,3,2,3,1,1,3,Under-Patron
58277,3,3,3,1,1,3,Under-Patron
60604,4,3,4,4,1,4,Under-Patron
60747,3,2,3,1,1,3,Under-Patron
61431,4,4,4,1,1,4,Under-Patron
61478,4,4,4,4,1,4,Under-Patron
62638,4,4,4,4,2,4,Under-Patron
69556,,,,,,,Under-Patron
70582,1,1,2,3,1,4,Under-Patron
73639,4,1,3,3,1,4,Under-Patron
77610,4,4,4,4,1,4,Under-Patron
80423,1,2,2,1,1,4,Under-Patron
80478,1,2,2,2,1,2,Under-Patron
80937,4,2,3,1,1,4,Under-Patron
81266,4,2,3,4,1,4,Under-Patron
81294,1,2,1,1,1,1,Under-Patron
81478,,,,,,,Under-Patron
81684,3,1,2,3,1,3,Under-Patron
82419,1,1,1,1,1,1,Under-Patron
82676,1,1,1,1,1,2,Under-Patron
83047,1,1,2,2,1,4,Under-Patron
83193,1,1,2,4,1,4,Under-Patron
83194,1,2,2,1,1,4,Under-Patron
83204,1,2,1,1,1,1,Under-Patron
83439,,,,,,,Under-Patron
83575,4,2,3,4,1,4,Under-Patron
83790,3,1,3,1,1,4,Under-Patron
83844,1,2,2,3,1,4,Under-Patron
86288,3,1,3,3,1,4,Under-Patron
86429,4,4,4,4,1,4,Under-Patron
87007,4,4,4,4,1,4,Under-Patron
87671,1,4,3,2,1,4,Under-Patron
87950,3,1,3,4,1,4,Under-Patron
87964,4,2,3,1,1,4,Under-Patron
88234,1,1,1,1,1,1,Under-Patron
88718,4,2,3,1,1,4,Under-Patron
89461,3,3,3,1,1,3,Under-Patron
89495,3,2,3,1,1,3,Under-Patron
90088,3,1,2,1,1,2,Under-Patron
90348,4,4,4,4,1,4,Under-Patron
90526,,,,,,,Under-Patron
90646,1,1,1,1,1,1,Under-Patron
90661,1,1,2,2,1,4,Under-Patron
90717,3,2,3,1,1,4,Under-Patron
91311,3,3,3,1,1,4,Under-Patron
91358,1,1,1,1,1,1,Under-Patron
91430,4,2,3,4,1,4,Under-Patron
91529,4,2,3,2,1,4,Under-Patron
91586,3,1,3,4,1,4,Under-Patron
91610,4,4,4,4,1,4,Under-Patron
91642,4,2,3,1,1,4,Under-Patron
91663,4,1,3,4,1,4,Under-Patron
91863,4,3,4,2,1,4,Under-Patron
91969,3,2,3,4,1,4,Under-Patron
92030,4,1,3,2,1,4,Under-Patron
92052,4,1,3,1,1,3,Under-Patron
92614,4,2,3,1,1,4,Under-Patron
92728,1,1,1,2,1,2,Under-Patron
92746,,,,,,,Under-Patron
92756,3,1,3,1,1,4,Under-Patron
92879,1,1,2,2,1,4,Under-Patron
93234,4,1,3,4,1,3,Under-Patron
93593,4,2,3,1,1,4,Under-Patron
93877,1,1,1,1,1,1,Under-Patron
94217,1,3,2,1,1,2,Under-Patron
94493,4,2,3,4,2,4,Under-Patron
94603,4,1,3,4,1,4,Under-Patron
94980,1,1,1,2,1,1,Under-Patron
95400,1,1,2,1,1,3,Under-Patron
95677,4,2,3,4,1,4,Under-Patron
95829,4,1,3,2,1,4,Under-Patron
95977,3,2,3,1,1,3,Under-Patron
96203,4,2,3,4,1,4,Under-Patron
96363,4,1,3,2,1,4,Under-Patron
96410,4,4,4,4,4,4,Under-Patron
96499,1,1,2,1,1,4,Under-Patron
96596,1,4,2,2,1,1,Under-Patron
97165,4,2,3,4,2,4,Under-Patron
97298,3,1,2,1,1,3,Under-Patron
97341,3,1,2,3,1,3,Under-Patron
97367,4,4,4,3,1,4,Under-Patron
97406,4,4,4,4,4,4,Under-Patron
97590,3,2,3,4,1,4,Under-Patron
97643,4,4,4,4,1,4,Under-Patron
97998,3,3,3,2,1,4,Under-Patron
98068,4,2,3,4,1,4,Under-Patron
98072,3,1,2,1,1,3,Under-Patron
98195,1,2,2,1,1,4,Under-Patron
98420,3,1,2,4,1,3,Under-Patron
98606,1,1,1,1,1,1,Under-Patron
98862,4,3,4,4,1,4,Under-Patron
98916,1,1,1,2,1,1,Under-Patron
99022,,,,,,,Under-Patron
99122,4,2,3,3,1,4,Under-Patron
99254,1,2,1,1,1,1,Under-Patron
99286,1,2,1,4,1,1,Under-Patron
99513,1,1,1,,,1,Under-Patron
100982,1,1,2,1,1,3,Under-Patron
101296,1,1,1,1,1,1,Under-Patron
101425,4,3,4,3,1,4,Under-Patron
101614,3,4,4,1,1,4,Under-Patron
101912,3,2,3,2,1,4,Under-Patron
101951,,,,,,,Under-Patron
102255,1,2,2,1,1,3,Under-Patron
102540,4,1,3,4,1,4,Under-Patron
102616,4,1,3,1,1,4,Under-Patron
102754,1,1,2,4,1,4,Under-Patron
102771,3,1,3,2,1,4,Under-Patron
103104,,,,,,,Under-Patron
103194,4,2,3,4,1,4,Under-Patron
103457,3,1,3,1,1,4,Under-Patron
104049,3,1,3,1,1,4,Under-Patron
104084,4,2,3,1,1,4,Under-Patron
104152,4,2,3,2,1,4,Under-Patron
104501,4,3,4,4,1,4,Under-Patron
104518,3,4,4,4,1,4,Under-Patron
104896,1,1,2,1,1,4,Under-Patron
104929,4,2,3,4,1,4,Under-Patron
104951,4,2,3,4,1,4,Under-Patron
104970,4,2,3,4,1,4,Under-Patron
104979,,,,,,,Under-Patron
105273,1,1,1,4,1,1,Under-Patron
105364,1,2,2,1,1,3,Under-Patron
105406,3,2,3,2,1,3,Under-Patron
105559,4,2,3,3,1,4,Under-Patron
105634,4,2,3,1,1,4,Under-Patron
105897,4,3,4,,,4,Under-Patron
